year,month,day,tempavg,DPavg,humidity,SLPavg,visibilityavg,windavg,Rainfall
2013,1,25,12.61,27.42,69.07,1044.86,8.34,14.12,114.21
2013,1,26,32.81,29.64,98.24,1000.76,16.7,5.22,82.47
2013,1,27,13.37,6.27,79.67,1040.5,4.43,9.77,159.62
2013,1,28,24.51,0.93,82.65,1041.86,14.69,12.23,68.4
2013,1,29,23.95,25.74,67.97,990.76,8.48,9.44,98.19
2013,1,30,24.65,8.48,81.67,1006.49,1.24,11.75,39.74
2013,1,31,30.45,12.81,88.48,1004.0,6.67,14.73,176.53
2013,2,1,24.86,17.57,46.09,999.29,5.16,10.79,0.0
2013,2,2,11.9,19.1,61.35,1005.57,11.08,5.41,30.18
2013,2,3,13.4,23.14,36.62,1027.58,15.53,0.52,0.0
2013,2,4,21.66,13.73,31.85,1004.02,8.59,13.31,0.0
2013,2,5,23.35,25.93,40.27,1005.65,16.46,1.29,0.0
2013,2,6,17.29,29.02,72.01,1009.28,13.46,4.25,103.88
2013,2,7,8.14,19.94,38.43,1031.05,10.47,7.43,0.0
2013,2,8,4.91,18.03,31.26,1004.69,1.9,6.51,0.0
2013,2,9,33.32,19.69,46.08,1033.64,9.28,5.44,0.0
2013,2,10,25.32,7.22,59.23,984.45,9.53,7.74,0.0
2013,2,11,11.56,8.63,64.96,996.27,19.67,5.19,4.69
2013,2,12,30.06,2.99,64.28,997.02,12.37,14.95,121.1
2013,2,13,19.31,26.53,47.37,1031.86,4.39,3.57,0.0
2013,2,14,32.4,16.18,55.48,1031.72,10.56,13.95,0.0
2013,2,15,32.86,23.92,66.76,984.79,16.59,10.65,7.05
2013,2,16,8.29,13.91,51.91,997.41,14.81,0.25,0.0
2013,2,17,3.98,10.78,41.05,1037.98,7.41,7.5,0.0
2013,2,18,0.81,26.09,91.26,993.12,14.41,1.0,147.28
2013,2,19,5.17,3.1,84.83,1008.58,12.92,0.27,193.34
2013,2,20,8.91,20.94,59.37,1042.18,17.94,7.17,0.0
2013,2,21,8.44,4.85,47.0,1015.4,3.92,14.57,0.0
2013,2,22,30.96,8.93,40.46,1016.23,6.0,12.32,0.0
2013,2,23,28.11,22.56,66.28,1009.74,9.43,3.89,152.99
2013,2,24,12.02,12.48,54.96,993.7,2.23,6.6,0.0
2013,2,25,31.63,23.44,65.7,986.03,19.19,13.86,173.69
2013,2,26,3.49,12.54,83.8,992.04,11.88,3.25,3.7
2013,2,27,12.6,3.33,33.89,1000.85,3.94,3.13,0.0
2013,2,28,15.32,29.45,44.82,985.85,2.81,2.79,0.0
2013,3,1,11.16,4.43,40.14,1004.89,9.54,12.58,0.0
2013,3,2,9.29,27.18,66.09,1042.78,4.18,11.07,69.6
2013,3,3,5.85,7.02,88.35,1046.98,3.05,10.17,133.56
2013,3,4,1.0,9.69,30.66,1040.44,4.35,1.29,0.0
2013,3,5,17.44,19.08,62.82,985.47,9.21,8.83,156.94
2013,3,6,30.99,5.3,86.59,1042.64,4.02,4.34,174.68
2013,3,7,32.22,15.54,88.52,1023.18,5.57,0.73,101.25
2013,3,8,26.63,26.27,63.4,988.5,9.53,10.83,156.92
2013,3,9,34.68,20.61,58.32,1046.58,6.19,13.32,0.0
2013,3,10,33.55,0.32,60.0,998.48,5.59,9.85,169.24
2013,3,11,1.2,26.01,80.35,1028.38,3.81,7.8,66.42
2013,3,12,29.29,10.36,58.3,996.63,10.54,8.88,0.0
2013,3,13,29.28,19.41,39.57,1018.58,12.59,12.09,0.0
2013,3,14,18.37,11.29,35.27,1045.43,3.63,3.17,0.0
2013,3,15,31.73,24.36,85.66,1005.94,3.27,0.99,115.86
2013,3,16,25.44,5.79,98.52,1047.83,8.6,3.36,137.6
2013,3,17,30.95,11.88,48.21,1015.76,4.91,1.82,0.0
2013,3,18,24.91,21.26,62.93,980.41,5.21,0.87,185.22
2013,3,19,15.72,5.61,55.06,999.05,8.55,13.65,0.0
2013,3,20,4.18,8.81,68.32,1043.18,8.62,9.79,13.48
2013,3,21,23.96,27.69,48.51,1038.46,2.89,10.35,0.0
2013,3,22,11.32,20.32,33.45,983.06,6.69,13.5,0.0
2013,3,23,0.21,22.13,62.26,1011.94,6.61,3.21,163.62
2013,3,24,18.24,3.24,82.74,1034.79,17.62,11.46,134.51
2013,3,25,3.01,14.03,64.83,1013.07,6.85,10.64,96.7
2013,3,26,32.65,21.9,45.48,1032.34,4.95,6.69,0.0
2013,3,27,17.93,15.39,66.79,983.8,4.58,8.87,115.06
2013,3,28,34.25,20.39,92.14,1049.22,8.6,10.63,22.19
2013,3,29,8.3,4.3,58.52,1013.58,18.4,12.55,0.0
2013,3,30,25.61,25.61,30.78,997.22,16.33,7.65,0.0
2013,3,31,9.59,2.17,46.62,1024.78,5.87,11.33,0.0
2013,4,1,32.2,15.87,39.98,996.8,9.49,5.56,0.0
2013,4,2,15.14,29.89,61.36,1047.87,18.73,10.55,184.48
2013,4,3,24.78,4.81,42.54,1044.34,17.42,0.55,0.0
2013,4,4,31.15,9.41,43.95,988.64,5.22,3.47,0.0
2013,4,5,5.14,18.56,94.32,1023.73,6.7,3.87,125.67
2013,4,6,31.33,23.36,69.84,1040.53,19.21,0.95,4.49
2013,4,7,5.94,6.04,99.56,1028.63,7.83,3.42,64.19
2013,4,8,13.83,3.74,89.68,1012.46,14.92,1.93,115.44
2013,4,9,0.3,17.06,54.61,997.3,10.18,5.65,0.0
2013,4,10,21.5,10.97,47.25,1022.73,2.67,14.87,0.0
2013,4,11,22.46,26.84,94.9,996.73,18.57,12.46,70.14
2013,4,12,18.63,11.12,47.19,1020.77,5.33,6.03,0.0
2013,4,13,0.9,21.83,94.35,1011.96,1.55,9.18,90.18
2013,4,14,18.37,9.27,38.32,1012.55,17.87,5.7,0.0
2013,4,15,1.11,20.49,97.71,993.88,4.06,4.18,101.29
2013,4,16,17.95,21.9,89.59,1028.66,2.71,11.8,96.09
2013,4,17,25.93,26.62,65.09,987.86,1.68,7.27,152.89
2013,4,18,16.9,1.54,87.18,1049.92,14.82,3.21,42.34
2013,4,19,32.3,7.77,62.8,1023.67,5.01,12.77,137.35
2013,4,20,9.38,14.17,37.65,1017.16,5.66,6.92,0.0
2013,4,21,15.24,27.42,46.53,1008.74,14.59,0.36,0.0
2013,4,22,9.36,27.19,37.65,1043.6,6.02,8.49,0.0
2013,4,23,9.55,23.63,65.61,1009.9,15.33,4.09,62.16
2013,4,24,1.97,3.05,63.5,1001.93,13.65,14.1,194.96
2013,4,25,0.83,4.43,93.88,1034.69,2.81,2.56,20.89
2013,4,26,14.45,16.97,76.08,1047.71,5.84,2.54,133.04
2013,4,27,12.13,17.08,64.4,1032.45,13.14,1.19,100.69
2013,4,28,27.81,11.71,78.87,1002.97,5.69,6.07,183.42
2013,4,29,3.13,4.03,91.74,991.08,19.65,3.67,193.64
2013,4,30,23.96,17.2,43.09,1024.46,14.09,4.89,0.0
2013,5,1,5.36,18.87,48.9,1049.0,8.32,1.16,0.0
2013,5,2,19.21,28.61,99.33,1002.36,2.41,3.41,44.21
2013,5,3,9.52,26.28,31.57,1015.06,12.94,0.04,0.0
2013,5,4,23.28,24.95,94.54,1047.27,17.08,6.87,56.59
2013,5,5,30.47,13.83,99.91,1045.21,14.46,2.66,30.68
2013,5,6,15.71,11.32,34.12,1006.48,9.83,0.33,0.0
2013,5,7,26.54,13.47,98.19,1027.58,3.91,4.87,144.36
2013,5,8,13.42,2.73,64.59,1027.8,9.06,11.29,156.69
2013,5,9,25.13,22.68,79.83,1040.89,7.22,11.11,138.52
2013,5,10,15.15,25.34,31.81,998.49,17.5,2.2,0.0
2013,5,11,32.33,24.51,50.85,987.46,9.11,14.09,0.0
2013,5,12,22.0,9.27,76.66,998.43,10.76,7.26,116.36
2013,5,13,14.99,21.43,71.09,992.7,4.7,1.34,125.8
2013,5,14,26.28,7.48,90.71,1010.8,13.83,1.6,161.73
2013,5,15,26.55,20.02,81.08,1018.14,6.66,8.32,29.44
2013,5,16,21.05,24.83,88.01,981.89,7.11,13.65,142.85
2013,5,17,6.06,8.49,98.88,1029.1,17.0,3.07,199.92
2013,5,18,0.42,10.04,72.57,1026.19,4.09,1.71,189.42
2013,5,19,8.61,16.16,60.55,990.01,15.23,8.38,186.39
2013,5,20,2.16,20.28,51.25,1046.37,9.54,5.52,0.0
2013,5,21,11.42,26.54,44.01,1047.57,11.87,11.32,0.0
2013,5,22,17.98,19.7,87.02,1039.57,16.18,1.64,73.8
2013,5,23,32.37,16.31,55.77,1043.77,4.77,3.09,0.0
2013,5,24,12.01,6.42,95.86,1002.72,8.0,1.84,61.67
2013,5,25,6.3,22.22,81.22,988.32,18.46,3.19,90.24
2013,5,26,12.92,11.56,44.78,1028.32,6.35,9.39,0.0
2013,5,27,13.76,25.34,50.72,1048.86,13.34,2.61,0.0
2013,5,28,15.63,13.78,68.48,1039.49,15.84,2.2,179.53
2013,5,29,6.18,20.88,87.91,1004.31,15.41,5.37,197.1
2013,5,30,0.77,27.1,78.62,988.81,15.28,1.23,56.92
2013,5,31,8.49,4.27,93.91,1045.84,18.43,4.58,7.91
2013,6,1,21.37,0.43,99.49,1030.45,12.28,10.3,139.65
2013,6,2,1.34,19.59,84.6,1017.96,8.44,2.34,116.94
2013,6,3,4.77,13.59,36.85,981.57,19.11,14.08,0.0
2013,6,4,28.55,1.97,97.09,1013.54,3.19,7.55,4.48
2013,6,5,7.79,21.85,77.08,1035.27,12.56,13.02,142.76
2013,6,6,25.74,22.85,50.96,997.38,2.61,4.25,0.0
2013,6,7,25.81,7.77,65.6,1003.51,1.97,0.2,87.54
2013,6,8,25.87,13.44,72.1,985.38,5.77,6.2,141.52
2013,6,9,26.35,10.23,61.17,983.9,17.08,3.69,130.92
2013,6,10,12.96,22.64,49.36,1001.4,14.37,14.26,0.0
2013,6,11,8.13,24.34,39.45,1010.1,2.19,6.45,0.0
2013,6,12,32.49,1.5,46.41,1014.29,2.72,9.36,0.0
2013,6,13,0.03,21.29,30.53,1038.14,18.97,6.96,0.0
2013,6,14,20.44,5.18,36.65,1010.69,15.19,0.59,0.0
2013,6,15,24.94,24.79,44.46,1029.45,5.27,12.8,0.0
2013,6,16,1.67,16.44,71.13,1027.15,15.7,12.86,57.76
2013,6,17,6.21,27.97,98.63,1022.83,1.76,14.79,90.6
2013,6,18,17.46,19.69,72.27,1011.12,18.65,9.79,19.36
2013,6,19,10.3,4.76,85.45,999.06,2.91,0.93,81.04
2013,6,20,31.91,3.96,71.18,1049.37,6.79,10.33,112.3
2013,6,21,32.29,4.06,83.91,1042.18,17.75,10.24,154.95
2013,6,22,7.47,4.26,55.67,1016.04,15.51,7.81,0.0
2013,6,23,17.49,6.28,72.81,1043.24,11.5,2.32,105.7
2013,6,24,8.61,1.77,96.49,1034.31,8.58,4.21,80.77
2013,6,25,8.71,27.4,95.33,1004.49,2.0,9.69,78.66
2013,6,26,5.03,0.16,79.16,993.48,10.16,8.75,77.59
2013,6,27,18.42,9.81,46.77,1003.58,5.17,5.84,0.0
2013,6,28,5.66,13.99,98.3,1001.08,12.1,13.65,142.59
2013,6,29,25.13,11.37,30.99,987.75,9.63,14.54,0.0
2013,6,30,1.39,15.0,40.83,1045.7,17.31,12.88,0.0
2013,7,1,10.87,19.65,30.62,1021.94,9.35,4.21,0.0
2013,7,2,1.83,27.05,73.22,996.09,1.3,6.96,154.27
2013,7,3,12.63,12.62,63.84,1034.17,11.31,14.25,46.13
2013,7,4,9.82,20.78,88.17,1032.74,10.59,6.26,141.3
2013,7,5,10.81,10.69,57.06,1027.96,18.41,11.05,0.0
2013,7,6,17.17,5.9,70.63,1024.74,6.19,2.19,80.8
2013,7,7,27.69,8.01,60.51,1003.98,10.5,9.66,63.0
2013,7,8,26.08,26.52,40.98,986.27,16.15,14.29,0.0
2013,7,9,3.4,24.05,89.73,988.04,10.51,6.47,81.29
2013,7,10,20.65,22.52,88.71,980.8,14.3,9.44,123.78
2013,7,11,12.74,12.73,42.44,1032.2,4.42,2.47,0.0
2013,7,12,34.5,24.32,33.05,985.24,14.66,6.63,0.0
2013,7,13,19.29,4.45,47.67,1032.02,8.79,1.28,0.0
2013,7,14,12.18,3.77,98.98,1029.3,8.55,12.67,154.17
2013,7,15,1.35,7.26,95.01,1029.92,16.39,6.69,78.94
2013,7,16,14.15,9.31,46.89,1044.46,19.34,4.07,0.0
2013,7,17,28.27,23.63,67.04,1031.85,10.09,2.73,111.5
2013,7,18,28.89,20.03,32.5,984.72,9.92,4.5,0.0
2013,7,19,2.42,21.74,88.36,1017.36,1.95,3.62,190.58
2013,7,20,3.94,8.23,69.71,1026.13,2.97,6.03,63.37
2013,7,21,6.7,0.79,45.01,1002.42,13.63,14.37,0.0
2013,7,22,18.91,12.11,58.85,1013.4,17.3,10.33,0.0
2013,7,23,8.49,16.85,47.11,989.41,3.03,2.6,0.0
2013,7,24,21.64,17.98,61.41,1013.89,15.79,5.37,87.85
2013,7,25,21.68,12.81,66.75,1025.25,14.08,1.65,65.55
2013,7,26,28.21,6.77,62.5,1034.69,11.45,8.35,192.39
2013,7,27,4.37,4.0,94.72,984.76,4.96,3.02,152.57
2013,7,28,18.5,8.12,30.9,1006.59,15.82,13.97,0.0
2013,7,29,26.46,0.54,38.66,989.25,6.71,6.96,0.0
2013,7,30,4.25,27.69,49.26,1041.96,3.09,10.91,0.0
2013,7,31,15.4,24.15,32.93,1044.99,2.6,6.06,0.0
2013,8,1,32.24,28.0,41.83,1012.19,14.55,8.83,0.0
2013,8,2,34.78,22.26,34.26,1014.37,5.57,11.52,0.0
2013,8,3,11.19,4.71,39.43,1013.4,11.09,2.74,0.0
2013,8,4,15.46,8.28,79.34,992.27,10.01,6.5,51.96
2013,8,5,8.0,23.18,70.87,1025.64,19.94,9.87,61.44
2013,8,6,30.79,25.7,68.41,1027.19,8.86,11.93,163.18
2013,8,7,0.83,17.2,41.26,1007.59,7.95,0.46,0.0
2013,8,8,20.67,18.52,68.04,1019.54,9.78,10.14,173.19
2013,8,9,24.24,1.7,73.08,980.33,2.48,6.84,126.71
2013,8,10,23.22,11.21,78.99,1005.59,14.57,6.68,165.38
2013,8,11,25.22,23.98,40.18,1035.73,16.11,14.79,0.0
2013,8,12,22.6,21.11,95.06,1037.83,4.29,3.56,51.52
2013,8,13,2.5,12.2,57.77,1010.79,7.09,8.44,0.0
2013,8,14,21.63,4.57,76.51,1009.82,18.03,11.28,116.58
2013,8,15,23.21,25.61,42.88,1041.84,8.23,13.05,0.0
2013,8,16,11.84,23.05,69.0,1021.53,13.57,10.16,150.44
2013,8,17,29.65,22.75,30.43,1019.51,13.0,14.82,0.0
2013,8,18,5.75,3.53,61.22,986.04,18.57,9.22,8.0
2013,8,19,13.04,28.2,48.98,982.17,3.65,14.88,0.0
2013,8,20,12.65,18.19,52.4,1041.07,4.33,0.65,0.0
2013,8,21,29.71,5.09,89.76,1041.52,9.58,4.02,32.84
2013,8,22,30.62,28.69,52.95,1028.26,15.51,10.57,0.0
2013,8,23,30.63,23.17,46.99,1017.09,6.53,14.16,0.0
2013,8,24,29.28,16.2,34.87,1028.82,7.95,2.42,0.0
2013,8,25,6.73,24.12,59.3,1003.06,8.68,4.12,0.0
2013,8,26,12.75,0.68,83.2,1021.74,10.55,5.69,53.84
2013,8,27,6.24,7.88,33.69,980.02,5.07,9.02,0.0
2013,8,28,6.01,29.29,91.98,1022.26,15.53,8.33,187.2
2013,8,29,0.86,16.82,58.24,1044.0,11.99,4.98,0.0
2013,8,30,29.91,2.06,79.28,1026.85,3.87,10.22,138.04
2013,8,31,30.09,28.74,99.94,1013.26,4.44,5.88,70.65
2013,9,1,10.63,23.85,91.95,1015.3,4.85,9.85,177.61
2013,9,2,7.0,6.85,84.67,1018.68,4.65,0.31,141.34
2013,9,3,4.24,19.81,76.02,1019.26,9.45,1.6,157.6
2013,9,4,10.59,0.16,86.85,1019.91,2.47,6.53,6.75
2013,9,5,9.01,10.86,83.91,1029.3,1.88,3.13,144.94
2013,9,6,16.1,17.11,63.68,993.98,3.65,3.72,177.76
2013,9,7,17.6,11.94,70.14,1005.55,13.64,14.75,169.0
2013,9,8,3.4,29.1,69.69,1028.26,11.55,3.91,148.93
2013,9,9,15.83,2.38,37.36,1008.91,7.13,11.17,0.0
2013,9,10,22.98,11.03,43.8,1008.36,18.38,2.78,0.0
2013,9,11,5.63,29.65,38.72,1048.25,12.6,13.16,0.0
2013,9,12,13.54,16.88,42.56,995.24,10.84,4.18,0.0
2013,9,13,9.6,24.93,31.75,1030.18,16.28,6.61,0.0
2013,9,14,2.04,12.8,54.96,1008.99,8.54,5.85,0.0
2013,9,15,18.13,3.14,47.45,1035.36,5.52,6.64,0.0
2013,9,16,24.16,6.58,97.06,1003.89,3.07,9.39,47.02
2013,9,17,28.32,22.7,50.57,1004.77,10.15,12.3,0.0
2013,9,18,21.9,4.76,69.05,1022.02,11.85,4.66,29.91
2013,9,19,0.85,29.23,49.25,1024.55,4.64,0.76,0.0
2013,9,20,23.3,11.95,63.6,985.54,4.49,11.47,151.18
2013,9,21,33.97,18.7,74.87,1003.34,6.76,8.69,66.13
2013,9,22,9.66,4.89,33.53,1026.83,11.76,11.36,0.0
2013,9,23,33.37,15.85,45.76,985.74,18.97,1.3,0.0
2013,9,24,13.5,20.52,57.19,1029.78,2.44,14.96,0.0
2013,9,25,1.31,21.56,91.56,1019.27,7.24,4.18,95.88
2013,9,26,31.63,28.35,99.25,1034.02,17.02,1.85,120.74
2013,9,27,29.56,22.59,91.66,995.21,13.98,3.42,100.95
2013,9,28,8.43,22.4,78.03,989.62,15.68,7.72,81.7
2013,9,29,19.68,5.34,35.24,989.63,6.01,4.47,0.0
2013,9,30,28.99,24.14,48.83,982.17,12.78,4.25,0.0
2013,10,1,23.91,7.94,31.31,1026.4,9.57,2.94,0.0
2013,10,2,17.25,10.12,85.93,1009.94,2.06,8.54,1.39
2013,10,3,22.43,28.94,79.89,1000.11,13.97,13.91,30.23
2013,10,4,24.31,23.45,99.0,1005.37,16.75,5.36,65.29
2013,10,5,8.4,18.58,95.04,1020.87,18.78,1.89,172.36
2013,10,6,32.51,8.47,87.37,1001.75,14.78,11.41,155.38
2013,10,7,19.19,21.4,70.1,1022.03,15.71,12.3,114.59
2013,10,8,25.19,28.89,54.89,1043.17,2.05,0.15,0.0
2013,10,9,0.45,13.84,87.57,1011.65,10.24,4.42,185.41
2013,10,10,14.75,23.81,92.04,1036.44,15.37,7.08,199.37
2013,10,11,5.38,7.03,95.11,984.57,19.71,2.15,174.08
2013,10,12,6.21,27.02,74.56,1043.96,5.38,2.67,60.3
2013,10,13,16.86,29.36,83.04,999.67,16.17,6.27,79.31
2013,10,14,20.67,21.1,30.89,1015.7,18.85,1.0,0.0
2013,10,15,16.12,2.82,74.91,1031.13,19.57,4.82,181.79
2013,10,16,4.85,19.86,65.33,1003.14,10.72,6.61,59.98
2013,10,17,16.03,6.89,40.43,1030.73,19.05,5.59,0.0
2013,10,18,23.05,16.39,37.3,980.22,3.37,6.89,0.0
2013,10,19,22.31,11.78,68.21,1022.18,4.96,2.61,1.22
2013,10,20,0.78,21.73,42.22,980.63,18.42,14.7,0.0
2013,10,21,34.13,15.95,77.79,1012.47,8.14,2.44,88.1
2013,10,22,30.99,22.55,93.14,1027.07,9.19,1.9,192.75
2013,10,23,16.62,28.46,78.19,1007.08,7.78,8.72,45.08
2013,10,24,13.2,14.96,80.82,1016.91,12.36,5.87,116.98
2013,10,25,1.39,6.18,43.89,983.48,13.77,4.65,0.0
2013,10,26,20.43,3.2,79.41,1029.81,2.22,6.68,94.97
2013,10,27,2.15,27.64,85.74,1030.9,18.02,9.79,103.73
2013,10,28,2.07,1.37,97.05,1026.33,3.96,1.52,142.16
2013,10,29,6.73,4.69,62.45,1048.22,4.47,12.76,120.95
2013,10,30,11.87,0.3,37.58,999.48,6.85,6.65,0.0
2013,10,31,9.9,12.11,81.99,1000.03,18.89,11.01,108.43
2013,11,1,16.13,25.26,33.84,1015.6,11.59,2.72,0.0
2013,11,2,33.3,12.63,57.6,1005.41,7.65,9.53,0.0
2013,11,3,21.23,14.37,57.11,1013.97,12.59,11.58,0.0
2013,11,4,5.45,21.91,90.61,1002.99,2.83,14.52,68.8
2013,11,5,26.14,28.98,57.61,992.83,14.81,4.82,0.0
2013,11,6,33.0,4.5,50.61,1037.19,1.1,5.22,0.0
2013,11,7,8.01,23.94,36.91,1018.87,17.42,14.62,0.0
2013,11,8,34.53,21.78,35.6,1030.81,9.95,3.15,0.0
2013,11,9,28.79,14.51,37.35,1042.24,5.77,3.06,0.0
2013,11,10,17.34,2.45,48.48,1044.1,1.86,7.47,0.0
2013,11,11,5.74,19.81,81.03,1007.72,8.66,2.7,90.74
2013,11,12,7.46,25.97,66.89,1034.82,11.17,6.24,87.77
2013,11,13,27.77,22.08,50.47,1016.08,8.41,10.52,0.0
2013,11,14,17.45,12.18,42.8,1012.79,14.65,9.66,0.0
2013,11,15,34.76,7.65,59.56,996.7,18.55,9.07,0.0
2013,11,16,0.84,7.49,40.14,998.55,16.27,6.12,0.0
2013,11,17,0.8,14.97,80.59,996.2,13.68,10.76,41.42
2013,11,18,19.75,15.91,77.4,988.38,6.12,8.01,133.28
2013,11,19,10.53,20.37,74.94,1028.29,8.08,8.12,35.78
2013,11,20,7.27,13.99,64.08,985.64,2.64,1.82,123.91
2013,11,21,24.82,13.47,45.64,1039.73,11.12,3.47,0.0
2013,11,22,5.78,15.99,89.43,998.01,15.08,13.68,116.27
2013,11,23,2.09,6.88,78.42,1001.97,18.8,9.85,81.81
2013,11,24,20.57,21.29,55.42,1021.45,1.54,3.53,0.0
2013,11,25,9.66,9.25,42.97,986.34,18.21,4.62,0.0
2013,11,26,31.46,1.49,49.22,981.57,19.79,9.31,0.0
2013,11,27,3.92,18.23,84.17,1000.42,2.64,0.31,37.82
2013,11,28,26.04,18.74,91.71,1049.76,1.0,5.91,191.71
2013,11,29,25.38,4.74,78.22,1012.13,7.5,5.66,37.53
2013,11,30,9.17,21.36,40.28,1046.92,12.8,12.17,0.0
2013,12,1,24.08,4.55,30.96,997.64,1.84,0.76,0.0
2013,12,2,32.18,20.57,86.35,996.33,1.43,10.21,191.39
2013,12,3,12.19,28.55,74.48,1028.16,16.54,3.53,99.87
2013,12,4,8.03,8.5,34.36,992.9,13.1,8.12,0.0
2013,12,5,3.58,7.2,90.22,1007.67,13.15,2.79,76.46
2013,12,6,22.3,18.64,44.38,981.19,9.27,6.57,0.0
2013,12,7,10.39,17.6,65.34,1049.91,10.45,8.37,127.37
2013,12,8,30.6,29.6,44.05,1023.79,18.33,13.43,0.0
2013,12,9,17.58,27.32,60.82,998.25,4.08,4.82,60.34
2013,12,10,30.57,9.99,82.06,991.6,8.77,6.77,99.49
2013,12,11,4.38,12.25,57.8,998.17,14.52,3.29,0.0
2013,12,12,12.48,26.35,40.53,1002.25,7.77,12.11,0.0
2013,12,13,9.89,18.29,33.15,990.04,2.12,6.85,0.0
2013,12,14,23.52,16.67,51.88,1007.07,6.92,8.29,0.0
2013,12,15,30.08,13.0,83.39,1005.38,10.93,8.61,182.81
2013,12,16,27.88,20.07,59.83,1001.74,11.59,9.03,0.0
2013,12,17,12.23,11.92,38.24,1005.46,2.14,10.75,0.0
2013,12,18,29.73,23.17,91.8,1043.6,6.59,4.07,143.64
2013,12,19,13.08,16.54,69.96,995.18,11.53,2.87,115.43
2013,12,20,17.19,28.0,51.75,981.79,18.66,13.85,0.0
2013,12,21,18.29,23.43,79.42,1000.06,1.82,8.53,89.21
2013,12,22,20.94,11.49,43.2,1041.21,7.4,11.86,0.0
2013,12,23,31.97,24.77,83.34,1004.64,19.74,6.95,76.08
2013,12,24,21.12,15.91,94.39,1000.58,17.93,7.57,126.02
2013,12,25,18.22,17.46,35.81,1039.19,16.57,1.31,0.0
2013,12,26,9.51,21.82,34.02,1019.5,7.67,2.84,0.0
2013,12,27,3.44,29.71,92.41,996.76,8.19,4.42,30.0
2013,12,28,21.2,29.23,41.75,1021.73,15.84,0.38,0.0
2013,12,29,15.68,25.75,72.48,1031.2,4.64,2.26,155.21
2013,12,30,29.44,28.73,50.02,1031.24,16.86,13.97,0.0
2013,12,31,24.15,10.53,53.07,1036.15,1.54,4.13,0.0
2014,1,1,33.73,5.12,92.68,1021.75,2.42,4.14,45.43
2014,1,2,2.63,25.45,55.06,995.82,10.45,8.13,0.0
2014,1,3,9.81,2.08,62.24,1002.1,9.15,9.63,13.58
2014,1,4,8.46,17.27,52.41,1023.53,6.8,11.19,0.0
2014,1,5,7.86,3.25,73.7,1045.12,18.46,7.48,91.08
2014,1,6,19.83,15.59,35.29,1016.26,11.17,12.9,0.0
2014,1,7,8.15,26.52,90.14,1038.84,17.75,13.18,112.88
2014,1,8,11.56,20.4,62.22,1033.85,13.29,0.93,180.25
2014,1,9,22.01,4.61,57.73,988.09,14.92,0.07,0.0
2014,1,10,1.41,0.2,60.59,985.15,14.84,0.55,111.32
2014,1,11,3.29,5.02,71.11,1047.32,8.87,13.95,4.89
2014,1,12,14.64,25.04,79.06,988.75,7.47,8.67,115.82
2014,1,13,20.4,21.7,65.22,1036.87,18.36,2.62,197.7
2014,1,14,17.08,19.98,53.98,994.89,11.69,14.24,0.0
2014,1,15,5.43,6.1,74.08,1039.38,1.81,13.8,47.03
2014,1,16,23.15,12.13,81.46,996.81,8.38,5.77,131.27
2014,1,17,23.62,22.04,70.19,1017.28,15.7,3.24,56.83
2014,1,18,6.97,0.69,54.04,1018.73,3.8,11.64,0.0
2014,1,19,13.42,15.58,69.45,1017.27,9.15,0.51,195.21
2014,1,20,30.26,15.01,75.51,1037.61,17.12,8.56,67.42
2014,1,21,17.73,14.55,88.7,993.22,9.61,0.3,103.36
2014,1,22,22.85,11.23,96.54,987.84,6.78,13.93,3.67
2014,1,23,17.9,12.4,95.05,989.31,8.62,7.37,190.11
2014,1,24,23.53,8.24,95.21,989.0,8.59,1.64,183.83
2014,1,25,10.02,14.78,54.88,981.77,18.75,2.62,0.0
2014,1,26,22.65,21.44,73.96,994.94,12.11,8.34,183.42
2014,1,27,6.34,11.89,43.9,1037.9,17.78,4.54,0.0
2014,1,28,26.75,4.03,76.07,1030.08,5.7,9.15,68.06
2014,1,29,30.46,5.59,54.01,1002.7,11.74,8.57,0.0
2014,1,30,25.43,17.92,86.1,1013.85,2.59,0.96,144.41
2014,1,31,31.15,24.2,89.05,986.07,8.64,11.54,1.99
2014,2,1,34.09,21.22,42.65,1002.19,4.84,11.73,0.0
2014,2,2,10.63,1.15,53.6,1029.02,7.91,1.44,0.0
2014,2,3,16.75,6.6,72.58,1025.7,18.34,10.72,142.01
2014,2,4,30.6,9.19,92.96,1028.75,7.79,2.05,73.94
2014,2,5,1.73,4.68,66.55,1016.29,7.79,11.27,118.34
2014,2,6,28.27,8.82,64.46,1043.43,5.15,10.87,93.81
2014,2,7,12.52,22.22,80.61,1025.18,5.36,7.24,126.82
2014,2,8,29.59,26.05,58.43,1012.29,3.55,14.06,0.0
2014,2,9,4.13,10.2,60.73,1042.11,12.21,12.65,199.66
2014,2,10,0.3,15.67,83.54,1011.66,9.72,7.9,49.74
2014,2,11,18.46,0.53,61.11,1035.93,3.24,14.62,2.57
2014,2,12,34.21,27.37,40.2,1022.87,3.5,7.18,0.0
2014,2,13,9.86,18.77,62.8,990.88,15.7,10.82,124.06
2014,2,14,14.95,19.68,53.14,997.89,16.44,8.41,0.0
2014,2,15,31.73,28.16,47.36,999.14,14.12,5.07,0.0
2014,2,16,20.49,22.9,40.03,991.9,18.42,0.95,0.0
2014,2,17,15.07,15.31,35.4,1025.68,2.93,0.33,0.0
2014,2,18,17.16,20.95,33.91,1035.29,9.29,4.15,0.0
